"","dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2018","continentExp"
"19260","02/05/2020",2,5,2020,196,6,"Serbia","RS","SRB",6982084,"Europe"
"19261","01/05/2020",1,5,2020,285,6,"Serbia","RS","SRB",6982084,"Europe"
"19262","30/04/2020",30,4,2020,227,5,"Serbia","RS","SRB",6982084,"Europe"
"19263","29/04/2020",29,4,2020,222,6,"Serbia","RS","SRB",6982084,"Europe"
"19264","28/04/2020",28,4,2020,233,6,"Serbia","RS","SRB",6982084,"Europe"
"19265","27/04/2020",27,4,2020,263,5,"Serbia","RS","SRB",6982084,"Europe"
"19266","26/04/2020",26,4,2020,296,7,"Serbia","RS","SRB",6982084,"Europe"
"19267","25/04/2020",25,4,2020,207,5,"Serbia","RS","SRB",6982084,"Europe"
"19268","24/04/2020",24,4,2020,162,5,"Serbia","RS","SRB",6982084,"Europe"
"19269","23/04/2020",23,4,2020,224,9,"Serbia","RS","SRB",6982084,"Europe"
"19270","22/04/2020",22,4,2020,260,0,"Serbia","RS","SRB",6982084,"Europe"
"19271","21/04/2020",21,4,2020,312,3,"Serbia","RS","SRB",6982084,"Europe"
"19272","20/04/2020",20,4,2020,324,5,"Serbia","RS","SRB",6982084,"Europe"
"19273","19/04/2020",19,4,2020,304,7,"Serbia","RS","SRB",6982084,"Europe"
"19274","18/04/2020",18,4,2020,372,7,"Serbia","RS","SRB",6982084,"Europe"
"19275","17/04/2020",17,4,2020,445,4,"Serbia","RS","SRB",6982084,"Europe"
"19276","16/04/2020",16,4,2020,408,5,"Serbia","RS","SRB",6982084,"Europe"
"19277","15/04/2020",15,4,2020,411,9,"Serbia","RS","SRB",6982084,"Europe"
"19278","14/04/2020",14,4,2020,424,5,"Serbia","RS","SRB",6982084,"Europe"
"19279","13/04/2020",13,4,2020,250,6,"Serbia","RS","SRB",6982084,"Europe"
"19280","12/04/2020",12,4,2020,275,3,"Serbia","RS","SRB",6982084,"Europe"
"19281","11/04/2020",11,4,2020,238,5,"Serbia","RS","SRB",6982084,"Europe"
"19282","10/04/2020",10,4,2020,201,1,"Serbia","RS","SRB",6982084,"Europe"
"19283","09/04/2020",9,4,2020,219,4,"Serbia","RS","SRB",6982084,"Europe"
"19284","08/04/2020",8,4,2020,247,3,"Serbia","RS","SRB",6982084,"Europe"
"19285","07/04/2020",7,4,2020,292,7,"Serbia","RS","SRB",6982084,"Europe"
"19286","06/04/2020",6,4,2020,284,7,"Serbia","RS","SRB",6982084,"Europe"
"19287","05/04/2020",5,4,2020,148,5,"Serbia","RS","SRB",6982084,"Europe"
"19288","04/04/2020",4,4,2020,305,8,"Serbia","RS","SRB",6982084,"Europe"
"19289","03/04/2020",3,4,2020,111,8,"Serbia","RS","SRB",6982084,"Europe"
"19290","02/04/2020",2,4,2020,160,0,"Serbia","RS","SRB",6982084,"Europe"
"19291","01/04/2020",1,4,2020,159,10,"Serbia","RS","SRB",6982084,"Europe"
"19292","31/03/2020",31,3,2020,0,0,"Serbia","RS","SRB",6982084,"Europe"
"19293","30/03/2020",30,3,2020,82,3,"Serbia","RS","SRB",6982084,"Europe"
"19294","29/03/2020",29,3,2020,202,4,"Serbia","RS","SRB",6982084,"Europe"
"19295","28/03/2020",28,3,2020,73,3,"Serbia","RS","SRB",6982084,"Europe"
"19296","27/03/2020",27,3,2020,81,1,"Serbia","RS","SRB",6982084,"Europe"
"19297","26/03/2020",26,3,2020,54,1,"Serbia","RS","SRB",6982084,"Europe"
"19298","25/03/2020",25,3,2020,27,0,"Serbia","RS","SRB",6982084,"Europe"
"19299","24/03/2020",24,3,2020,34,0,"Serbia","RS","SRB",6982084,"Europe"
"19300","23/03/2020",23,3,2020,39,0,"Serbia","RS","SRB",6982084,"Europe"
"19301","22/03/2020",22,3,2020,14,0,"Serbia","RS","SRB",6982084,"Europe"
"19302","21/03/2020",21,3,2020,9,1,"Serbia","RS","SRB",6982084,"Europe"
"19303","20/03/2020",20,3,2020,32,0,"Serbia","RS","SRB",6982084,"Europe"
"19304","19/03/2020",19,3,2020,22,0,"Serbia","RS","SRB",6982084,"Europe"
"19305","18/03/2020",18,3,2020,15,0,"Serbia","RS","SRB",6982084,"Europe"
"19306","17/03/2020",17,3,2020,2,0,"Serbia","RS","SRB",6982084,"Europe"
"19307","16/03/2020",16,3,2020,9,0,"Serbia","RS","SRB",6982084,"Europe"
"19308","15/03/2020",15,3,2020,5,0,"Serbia","RS","SRB",6982084,"Europe"
"19309","14/03/2020",14,3,2020,17,0,"Serbia","RS","SRB",6982084,"Europe"
"19310","13/03/2020",13,3,2020,6,0,"Serbia","RS","SRB",6982084,"Europe"
"19311","12/03/2020",12,3,2020,13,0,"Serbia","RS","SRB",6982084,"Europe"
"19312","11/03/2020",11,3,2020,4,0,"Serbia","RS","SRB",6982084,"Europe"
"19313","07/03/2020",7,3,2020,1,0,"Serbia","RS","SRB",6982084,"Europe"
"19314","16/06/2020",16,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19315","15/06/2020",15,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19316","14/06/2020",14,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19317","13/06/2020",13,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19318","12/06/2020",12,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19319","11/06/2020",11,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19320","10/06/2020",10,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19321","09/06/2020",9,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19322","08/06/2020",8,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19323","07/06/2020",7,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19324","06/06/2020",6,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19325","05/06/2020",5,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19326","04/06/2020",4,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19327","03/06/2020",3,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19328","02/06/2020",2,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19329","01/06/2020",1,6,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19330","31/05/2020",31,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19331","30/05/2020",30,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19332","29/05/2020",29,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19333","28/05/2020",28,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19334","27/05/2020",27,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19335","26/05/2020",26,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19336","25/05/2020",25,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19337","24/05/2020",24,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19338","23/05/2020",23,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19339","22/05/2020",22,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19340","21/05/2020",21,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19341","20/05/2020",20,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19342","19/05/2020",19,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19343","18/05/2020",18,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19344","17/05/2020",17,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19345","16/05/2020",16,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19346","15/05/2020",15,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19347","14/05/2020",14,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19348","13/05/2020",13,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19349","12/05/2020",12,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19350","11/05/2020",11,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19351","10/05/2020",10,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19352","09/05/2020",9,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19353","08/05/2020",8,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19354","07/05/2020",7,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19355","06/05/2020",6,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19356","05/05/2020",5,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19357","04/05/2020",4,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19358","03/05/2020",3,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19359","02/05/2020",2,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19360","01/05/2020",1,5,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19361","30/04/2020",30,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19362","29/04/2020",29,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19363","28/04/2020",28,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19364","27/04/2020",27,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19365","26/04/2020",26,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19366","25/04/2020",25,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19367","24/04/2020",24,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19368","23/04/2020",23,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19369","22/04/2020",22,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19370","21/04/2020",21,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19371","20/04/2020",20,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19372","19/04/2020",19,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19373","18/04/2020",18,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19374","17/04/2020",17,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19375","16/04/2020",16,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19376","15/04/2020",15,4,2020,1,0,"Seychelles","SC","SYC",96762,"Africa"
"19377","14/04/2020",14,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19378","13/04/2020",13,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19379","12/04/2020",12,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19380","11/04/2020",11,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19381","10/04/2020",10,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19382","09/04/2020",9,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19383","08/04/2020",8,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19384","07/04/2020",7,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19385","06/04/2020",6,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19386","05/04/2020",5,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19387","04/04/2020",4,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19388","03/04/2020",3,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19389","02/04/2020",2,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19390","01/04/2020",1,4,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19391","31/03/2020",31,3,2020,2,0,"Seychelles","SC","SYC",96762,"Africa"
"19392","30/03/2020",30,3,2020,1,0,"Seychelles","SC","SYC",96762,"Africa"
"19393","29/03/2020",29,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19394","28/03/2020",28,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19395","27/03/2020",27,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19396","26/03/2020",26,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19397","25/03/2020",25,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19398","24/03/2020",24,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19399","23/03/2020",23,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19400","22/03/2020",22,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19401","21/03/2020",21,3,2020,1,0,"Seychelles","SC","SYC",96762,"Africa"
"19402","20/03/2020",20,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19403","19/03/2020",19,3,2020,2,0,"Seychelles","SC","SYC",96762,"Africa"
"19404","18/03/2020",18,3,2020,0,0,"Seychelles","SC","SYC",96762,"Africa"
"19405","17/03/2020",17,3,2020,1,0,"Seychelles","SC","SYC",96762,"Africa"
"19406","16/03/2020",16,3,2020,1,0,"Seychelles","SC","SYC",96762,"Africa"
"19407","15/03/2020",15,3,2020,2,0,"Seychelles","SC","SYC",96762,"Africa"
"19408","16/06/2020",16,6,2020,7,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19409","15/06/2020",15,6,2020,37,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19410","14/06/2020",14,6,2020,29,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19411","13/06/2020",13,6,2020,18,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19412","12/06/2020",12,6,2020,23,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19413","11/06/2020",11,6,2020,37,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19414","10/06/2020",10,6,2020,24,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19415","09/06/2020",9,6,2020,32,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19416","08/06/2020",8,6,2020,23,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19417","07/06/2020",7,6,2020,17,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19418","06/06/2020",6,6,2020,15,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19419","05/06/2020",5,6,2020,5,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19420","04/06/2020",4,6,2020,13,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19421","03/06/2020",3,6,2020,35,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19422","02/06/2020",2,6,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19423","01/06/2020",1,6,2020,9,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19424","31/05/2020",31,5,2020,23,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19425","30/05/2020",30,5,2020,17,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19426","29/05/2020",29,5,2020,30,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19427","28/05/2020",28,5,2020,28,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19428","27/05/2020",27,5,2020,19,2,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19429","26/05/2020",26,5,2020,28,2,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19430","25/05/2020",25,5,2020,86,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19431","24/05/2020",24,5,2020,15,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19432","23/05/2020",23,5,2020,21,3,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19433","22/05/2020",22,5,2020,15,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19434","21/05/2020",21,5,2020,36,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19435","20/05/2020",20,5,2020,15,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19436","19/05/2020",19,5,2020,14,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19437","18/05/2020",18,5,2020,43,3,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19438","17/05/2020",17,5,2020,15,2,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19439","16/05/2020",16,5,2020,39,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19440","15/05/2020",15,5,2020,21,5,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19441","14/05/2020",14,5,2020,49,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19442","13/05/2020",13,5,2020,0,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19443","12/05/2020",12,5,2020,31,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19444","11/05/2020",11,5,2020,16,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19445","10/05/2020",10,5,2020,34,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19446","09/05/2020",9,5,2020,26,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19447","08/05/2020",8,5,2020,6,2,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19448","07/05/2020",7,5,2020,26,3,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19449","06/05/2020",6,5,2020,21,2,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19450","05/05/2020",5,5,2020,21,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19451","04/05/2020",4,5,2020,2,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19452","03/05/2020",3,5,2020,19,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19453","02/05/2020",2,5,2020,12,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19454","01/05/2020",1,5,2020,8,3,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19455","30/04/2020",30,4,2020,12,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19456","29/04/2020",29,4,2020,5,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19457","28/04/2020",28,4,2020,6,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19458","27/04/2020",27,4,2020,11,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19459","26/04/2020",26,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19460","25/04/2020",25,4,2020,18,2,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19461","24/04/2020",24,4,2020,3,1,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19462","23/04/2020",23,4,2020,11,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19463","22/04/2020",22,4,2020,7,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19464","21/04/2020",21,4,2020,8,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19465","20/04/2020",20,4,2020,5,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19466","19/04/2020",19,4,2020,4,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19467","18/04/2020",18,4,2020,11,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19468","17/04/2020",17,4,2020,2,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19469","16/04/2020",16,4,2020,2,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19470","15/04/2020",15,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19471","14/04/2020",14,4,2020,1,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19472","13/04/2020",13,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19473","12/04/2020",12,4,2020,2,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19474","11/04/2020",11,4,2020,1,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19475","10/04/2020",10,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19476","09/04/2020",9,4,2020,1,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19477","08/04/2020",8,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19478","07/04/2020",7,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19479","06/04/2020",6,4,2020,2,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19480","05/04/2020",5,4,2020,2,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19481","04/04/2020",4,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19482","03/04/2020",3,4,2020,1,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19483","02/04/2020",2,4,2020,0,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19484","01/04/2020",1,4,2020,1,0,"Sierra_Leone","SL","SLE",7650154,"Africa"
"19485","16/06/2020",16,6,2020,214,0,"Singapore","SG","SGP",5638676,"Asia"
"19486","15/06/2020",15,6,2020,407,0,"Singapore","SG","SGP",5638676,"Asia"
"19487","14/06/2020",14,6,2020,347,1,"Singapore","SG","SGP",5638676,"Asia"
"19488","13/06/2020",13,6,2020,463,0,"Singapore","SG","SGP",5638676,"Asia"
"19489","12/06/2020",12,6,2020,422,0,"Singapore","SG","SGP",5638676,"Asia"
"19490","11/06/2020",11,6,2020,451,0,"Singapore","SG","SGP",5638676,"Asia"
"19491","10/06/2020",10,6,2020,218,0,"Singapore","SG","SGP",5638676,"Asia"
"19492","09/06/2020",9,6,2020,386,0,"Singapore","SG","SGP",5638676,"Asia"
"19493","08/06/2020",8,6,2020,383,0,"Singapore","SG","SGP",5638676,"Asia"
"19494","07/06/2020",7,6,2020,344,1,"Singapore","SG","SGP",5638676,"Asia"
"19495","06/06/2020",6,6,2020,261,0,"Singapore","SG","SGP",5638676,"Asia"
"19496","05/06/2020",5,6,2020,517,0,"Singapore","SG","SGP",5638676,"Asia"
"19497","04/06/2020",4,6,2020,569,0,"Singapore","SG","SGP",5638676,"Asia"
"19498","03/06/2020",3,6,2020,544,0,"Singapore","SG","SGP",5638676,"Asia"
"19499","02/06/2020",2,6,2020,408,1,"Singapore","SG","SGP",5638676,"Asia"
"19500","01/06/2020",1,6,2020,518,0,"Singapore","SG","SGP",5638676,"Asia"
"19501","31/05/2020",31,5,2020,506,0,"Singapore","SG","SGP",5638676,"Asia"
"19502","30/05/2020",30,5,2020,611,0,"Singapore","SG","SGP",5638676,"Asia"
"19503","29/05/2020",29,5,2020,373,0,"Singapore","SG","SGP",5638676,"Asia"
"19504","28/05/2020",28,5,2020,533,0,"Singapore","SG","SGP",5638676,"Asia"
"19505","27/05/2020",27,5,2020,383,0,"Singapore","SG","SGP",5638676,"Asia"
"19506","26/05/2020",26,5,2020,344,0,"Singapore","SG","SGP",5638676,"Asia"
"19507","25/05/2020",25,5,2020,548,0,"Singapore","SG","SGP",5638676,"Asia"
"19508","24/05/2020",24,5,2020,642,0,"Singapore","SG","SGP",5638676,"Asia"
"19509","23/05/2020",23,5,2020,614,0,"Singapore","SG","SGP",5638676,"Asia"
"19510","22/05/2020",22,5,2020,448,1,"Singapore","SG","SGP",5638676,"Asia"
"19511","21/05/2020",21,5,2020,570,0,"Singapore","SG","SGP",5638676,"Asia"
"19512","20/05/2020",20,5,2020,451,0,"Singapore","SG","SGP",5638676,"Asia"
"19513","19/05/2020",19,5,2020,305,0,"Singapore","SG","SGP",5638676,"Asia"
"19514","18/05/2020",18,5,2020,682,0,"Singapore","SG","SGP",5638676,"Asia"
"19515","17/05/2020",17,5,2020,465,1,"Singapore","SG","SGP",5638676,"Asia"
"19516","16/05/2020",16,5,2020,793,0,"Singapore","SG","SGP",5638676,"Asia"
"19517","15/05/2020",15,5,2020,752,0,"Singapore","SG","SGP",5638676,"Asia"
"19518","14/05/2020",14,5,2020,675,0,"Singapore","SG","SGP",5638676,"Asia"
"19519","13/05/2020",13,5,2020,884,0,"Singapore","SG","SGP",5638676,"Asia"
"19520","12/05/2020",12,5,2020,451,1,"Singapore","SG","SGP",5638676,"Asia"
"19521","11/05/2020",11,5,2020,876,0,"Singapore","SG","SGP",5638676,"Asia"
"19522","10/05/2020",10,5,2020,753,0,"Singapore","SG","SGP",5638676,"Asia"
"19523","09/05/2020",9,5,2020,768,0,"Singapore","SG","SGP",5638676,"Asia"
"19524","08/05/2020",8,5,2020,741,0,"Singapore","SG","SGP",5638676,"Asia"
"19525","07/05/2020",7,5,2020,788,2,"Singapore","SG","SGP",5638676,"Asia"
"19526","06/05/2020",6,5,2020,632,0,"Singapore","SG","SGP",5638676,"Asia"
"19527","05/05/2020",5,5,2020,573,0,"Singapore","SG","SGP",5638676,"Asia"
"19528","04/05/2020",4,5,2020,657,1,"Singapore","SG","SGP",5638676,"Asia"
"19529","03/05/2020",3,5,2020,447,1,"Singapore","SG","SGP",5638676,"Asia"
"19530","02/05/2020",2,5,2020,932,1,"Singapore","SG","SGP",5638676,"Asia"
"19531","01/05/2020",1,5,2020,528,1,"Singapore","SG","SGP",5638676,"Asia"
"19532","30/04/2020",30,4,2020,690,0,"Singapore","SG","SGP",5638676,"Asia"
"19533","29/04/2020",29,4,2020,528,0,"Singapore","SG","SGP",5638676,"Asia"
"19534","28/04/2020",28,4,2020,799,2,"Singapore","SG","SGP",5638676,"Asia"
"19535","27/04/2020",27,4,2020,931,0,"Singapore","SG","SGP",5638676,"Asia"
"19536","26/04/2020",26,4,2020,618,0,"Singapore","SG","SGP",5638676,"Asia"
"19537","25/04/2020",25,4,2020,897,0,"Singapore","SG","SGP",5638676,"Asia"
"19538","24/04/2020",24,4,2020,1037,0,"Singapore","SG","SGP",5638676,"Asia"
"19539","23/04/2020",23,4,2020,1016,1,"Singapore","SG","SGP",5638676,"Asia"
"19540","22/04/2020",22,4,2020,1111,0,"Singapore","SG","SGP",5638676,"Asia"
"19541","21/04/2020",21,4,2020,1426,0,"Singapore","SG","SGP",5638676,"Asia"
"19542","20/04/2020",20,4,2020,596,0,"Singapore","SG","SGP",5638676,"Asia"
"19543","19/04/2020",19,4,2020,942,0,"Singapore","SG","SGP",5638676,"Asia"
"19544","18/04/2020",18,4,2020,623,1,"Singapore","SG","SGP",5638676,"Asia"
"19545","17/04/2020",17,4,2020,728,0,"Singapore","SG","SGP",5638676,"Asia"
"19546","16/04/2020",16,4,2020,447,0,"Singapore","SG","SGP",5638676,"Asia"
"19547","15/04/2020",15,4,2020,334,1,"Singapore","SG","SGP",5638676,"Asia"
"19548","14/04/2020",14,4,2020,386,1,"Singapore","SG","SGP",5638676,"Asia"
"19549","13/04/2020",13,4,2020,233,0,"Singapore","SG","SGP",5638676,"Asia"
"19550","12/04/2020",12,4,2020,390,2,"Singapore","SG","SGP",5638676,"Asia"
"19551","11/04/2020",11,4,2020,0,0,"Singapore","SG","SGP",5638676,"Asia"
"19552","10/04/2020",10,4,2020,286,0,"Singapore","SG","SGP",5638676,"Asia"
"19553","09/04/2020",9,4,2020,142,0,"Singapore","SG","SGP",5638676,"Asia"
"19554","08/04/2020",8,4,2020,106,0,"Singapore","SG","SGP",5638676,"Asia"
"19555","07/04/2020",7,4,2020,66,0,"Singapore","SG","SGP",5638676,"Asia"
"19556","06/04/2020",6,4,2020,120,0,"Singapore","SG","SGP",5638676,"Asia"
"19557","05/04/2020",5,4,2020,75,1,"Singapore","SG","SGP",5638676,"Asia"
"19558","04/04/2020",4,4,2020,65,0,"Singapore","SG","SGP",5638676,"Asia"
"19559","03/04/2020",3,4,2020,49,1,"Singapore","SG","SGP",5638676,"Asia"
"19560","02/04/2020",2,4,2020,121,1,"Singapore","SG","SGP",5638676,"Asia"
"19561","01/04/2020",1,4,2020,35,0,"Singapore","SG","SGP",5638676,"Asia"
